,id,health_score,circumstance_score,effort_score,time_bin
0,37869,0.9055714285714284,0.2857142857142857,0.25726810395072136,0 to 4 years
1,35595,0.9627142857142855,0.8571428571428571,0.8366117239853113,0 to 4 years
2,31156,0.9341428571428569,0.5714285714285714,0.12838178585347498,0 to 4 years
3,33870,0.9341428571428569,0.5714285714285714,0.6032229787769352,0 to 4 years
4,32680,0.9341428571428569,0.5714285714285714,0.6517498160209854,0 to 4 years
5,32893,0.9769999999999998,1.0,0.37077847661948793,0 to 4 years
6,36228,0.9341428571428569,0.5714285714285714,0.5589204535889648,0 to 4 years
7,32890,0.9341428571428569,0.5714285714285714,0.06147855956551568,0 to 4 years
8,35221,0.9198571428571426,0.42857142857142855,0.8519953311969442,0 to 4 years
9,38337,0.9055714285714284,0.2857142857142857,0.7752711431044599,0 to 4 years
10,35933,0.9198571428571426,0.42857142857142855,0.23792372543740942,0 to 4 years
11,33693,0.9055714285714284,0.2857142857142857,0.9307099429549577,0 to 4 years
12,36984,0.9341428571428569,0.5714285714285714,0.573098745259963,0 to 4 years
13,39691,0.9627142857142855,0.8571428571428571,0.030949873132319006,0 to 4 years
14,35627,0.9627142857142855,0.8571428571428571,0.17872519583896074,0 to 4 years
15,33857,0.9341428571428569,0.5714285714285714,0.46342864726322414,0 to 4 years
16,34674,0.9055714285714284,0.2857142857142857,0.02983068799139499,0 to 4 years
17,33369,0.891285714285714,0.14285714285714285,0.07227715590892364,0 to 4 years
18,38582,0.9055714285714284,0.2857142857142857,0.975061125897341,0 to 4 years
19,33795,0.9627142857142855,0.8571428571428571,0.23042260893689315,0 to 4 years
20,31637,0.891285714285714,0.14285714285714285,0.7454352187601202,0 to 4 years
21,36941,0.9055714285714284,0.2857142857142857,0.618052864895931,0 to 4 years
22,36260,0.9055714285714284,0.2857142857142857,0.3256391895140667,0 to 4 years
23,30350,0.9627142857142855,0.8571428571428571,0.48153134003620124,0 to 4 years
24,31050,0.9627142857142855,0.8571428571428571,0.7395125467987896,0 to 4 years
25,34914,0.9627142857142855,0.8571428571428571,0.7416893756118202,0 to 4 years
26,39407,0.9055714285714284,0.2857142857142857,0.35622165016817375,0 to 4 years
27,31726,0.9341428571428569,0.5714285714285714,0.7061135351605852,0 to 4 years
28,33953,0.9769999999999998,1.0,0.807886838816309,0 to 4 years
29,33653,0.9627142857142855,0.8571428571428571,0.21792587905627775,0 to 4 years
30,32379,0.9769999999999998,1.0,0.8509129954069268,0 to 4 years
31,37855,0.9341428571428569,0.5714285714285714,0.5566559406320979,0 to 4 years
32,31240,0.9055714285714284,0.2857142857142857,0.7936303876868422,0 to 4 years
33,32111,0.9055714285714284,0.2857142857142857,0.9319530841128524,0 to 4 years
34,37626,0.9055714285714284,0.2857142857142857,0.23937775033964304,0 to 4 years
35,32004,0.9627142857142855,0.8571428571428571,0.12975258036837284,0 to 4 years
36,32149,0.891285714285714,0.14285714285714285,0.8316076461169439,0 to 4 years
37,33625,0.9198571428571426,0.42857142857142855,0.9643752544158768,0 to 4 years
38,32398,0.9198571428571426,0.42857142857142855,0.4390926010472848,0 to 4 years
39,30590,0.891285714285714,0.14285714285714285,0.4687423166917938,0 to 4 years
40,31544,0.891285714285714,0.14285714285714285,0.47524945990370665,0 to 4 years
41,33378,0.9341428571428569,0.5714285714285714,0.5453204817858919,0 to 4 years
42,38495,0.9769999999999998,1.0,0.8542266518461281,0 to 4 years
43,33685,0.9341428571428569,0.5714285714285714,0.776164823232187,0 to 4 years
44,37231,0.9341428571428569,0.5714285714285714,0.8078659873570108,0 to 4 years
45,36025,0.9198571428571426,0.42857142857142855,0.8179747213838007,0 to 4 years
46,35647,0.9055714285714284,0.2857142857142857,0.7696381327013528,0 to 4 years
47,32382,0.891285714285714,0.14285714285714285,0.0671995762702291,0 to 4 years
48,37738,0.0,0.5714285714285714,0.9870879838533202,0 to 4 years
49,34597,0.9484285714285712,0.7142857142857142,0.7094550284329912,0 to 4 years
50,38825,0.9627142857142855,0.8571428571428571,0.5758813903520927,0 to 4 years
51,33977,0.9769999999999998,1.0,0.5892519168451839,0 to 4 years
52,35483,0.9627142857142855,0.8571428571428571,0.8831148181166371,0 to 4 years
53,32226,0.9055714285714284,0.2857142857142857,0.9236807594006767,0 to 4 years
54,35848,0.9198571428571426,0.42857142857142855,0.3174385932600117,0 to 4 years
55,35144,0.9055714285714284,0.2857142857142857,0.3920449478046031,0 to 4 years
56,31844,0.891285714285714,0.14285714285714285,0.7201698087734196,0 to 4 years
57,32601,0.891285714285714,0.14285714285714285,0.8167768298175344,0 to 4 years
58,30667,0.9769999999999998,1.0,0.3497713062222205,0 to 4 years
59,32947,0.9341428571428569,0.5714285714285714,0.9398340495610426,0 to 4 years
60,39056,0.9341428571428569,0.5714285714285714,0.9891104971748617,0 to 4 years
61,34279,0.9627142857142855,0.8571428571428571,0.5841643374565575,0 to 4 years
62,39923,0.9055714285714284,0.2857142857142857,0.6270698769674508,0 to 4 years
63,35580,0.9055714285714284,0.2857142857142857,0.3755547285381987,0 to 4 years
64,35939,0.9341428571428569,0.5714285714285714,0.360735855604647,0 to 4 years
65,39784,0.9627142857142855,0.8571428571428571,0.15321230897067328,0 to 4 years
66,31944,0.9769999999999998,1.0,0.050838559821446694,0 to 4 years
67,36426,0.9055714285714284,0.2857142857142857,0.5715078013697533,0 to 4 years
68,33477,0.9627142857142855,0.8571428571428571,0.5418776427855815,0 to 4 years
69,39225,0.9341428571428569,0.5714285714285714,0.5890248632173423,0 to 4 years
70,34865,0.9055714285714284,0.2857142857142857,0.5825266887258914,0 to 4 years
71,35046,0.9198571428571426,0.42857142857142855,0.8693921514307124,0 to 4 years
72,30294,0.9055714285714284,0.2857142857142857,0.25006061228481086,0 to 4 years
73,30700,0.9769999999999998,1.0,0.4747206018908942,0 to 4 years
74,38864,0.891285714285714,0.14285714285714285,0.30113911872792365,0 to 4 years
75,33190,0.9341428571428569,0.5714285714285714,0.2743580162736398,0 to 4 years
76,38830,0.9055714285714284,0.2857142857142857,0.3754756086644586,0 to 4 years
77,33033,0.891285714285714,0.14285714285714285,0.965946351471362,0 to 4 years
78,32282,0.9055714285714284,0.2857142857142857,0.810226019282799,0 to 4 years
79,33999,0.891285714285714,0.14285714285714285,0.7182035417849782,0 to 4 years
80,37399,0.891285714285714,0.14285714285714285,0.1551137785230235,0 to 4 years
81,36121,0.9627142857142855,0.8571428571428571,0.5886536144169254,0 to 4 years
82,38062,0.9341428571428569,0.5714285714285714,0.2992723464455246,0 to 4 years
83,36234,0.891285714285714,0.14285714285714285,0.8403709966740501,0 to 4 years
84,34293,0.0,0.2857142857142857,0.8262244817620839,0 to 4 years
85,38172,0.891285714285714,0.14285714285714285,0.3152797754716875,0 to 4 years
86,30951,0.0,1.0,0.8227009788724984,0 to 4 years
87,35408,0.9055714285714284,0.2857142857142857,0.8707873210064387,0 to 4 years
88,38991,0.9198571428571426,0.42857142857142855,0.9969540725333079,0 to 4 years
89,35150,0.9341428571428569,0.5714285714285714,0.5390713812414089,0 to 4 years
90,36157,0.9484285714285712,0.7142857142857142,0.3618240139746974,0 to 4 years
91,36798,0.9341428571428569,0.5714285714285714,0.351476691437264,0 to 4 years
92,34847,0.9341428571428569,0.5714285714285714,0.3136653590796745,0 to 4 years
93,33925,0.891285714285714,0.14285714285714285,0.4709361316338817,0 to 4 years
94,30807,0.9627142857142855,0.8571428571428571,0.9400426916959197,0 to 4 years
95,30649,0.9198571428571426,0.42857142857142855,0.5273288768246949,0 to 4 years
96,35126,0.9627142857142855,0.8571428571428571,0.12391713688111589,0 to 4 years
97,36912,0.9341428571428569,0.5714285714285714,0.2776985250050148,0 to 4 years
98,36546,0.9769999999999998,1.0,0.2808480324787443,0 to 4 years
99,31664,0.891285714285714,0.14285714285714285,0.4081649134024553,0 to 4 years
100,38789,0.9055714285714284,0.2857142857142857,0.5091719980801769,0 to 4 years
101,32059,0.9198571428571426,0.42857142857142855,0.33524010085743383,0 to 4 years
102,35324,0.9341428571428569,0.5714285714285714,0.6158145269223356,0 to 4 years
103,38317,0.9055714285714284,0.2857142857142857,0.8718410838357976,0 to 4 years
104,31034,0.9055714285714284,0.2857142857142857,0.599863055711493,0 to 4 years
105,38026,0.9055714285714284,0.2857142857142857,0.24778605403914605,0 to 4 years
106,34207,0.9055714285714284,0.2857142857142857,0.4643688784698784,0 to 4 years
107,39221,0.9627142857142855,0.8571428571428571,0.26913946400283745,0 to 4 years
108,30130,0.9484285714285712,0.7142857142857142,0.3140579856092305,0 to 4 years
109,30628,0.9055714285714284,0.2857142857142857,0.43639003077244737,0 to 4 years
110,36807,0.9198571428571426,0.42857142857142855,0.5603356506283916,0 to 4 years
111,39569,0.9055714285714284,0.2857142857142857,0.5648116581626107,0 to 4 years
112,35372,0.9341428571428569,0.5714285714285714,0.8187544129384038,0 to 4 years
113,39553,0.9198571428571426,0.42857142857142855,0.16077234699487786,0 to 4 years
114,30581,0.9055714285714284,0.2857142857142857,0.12445023816892115,0 to 4 years
115,35658,0.9198571428571426,0.42857142857142855,0.39412273029549266,0 to 4 years
116,37934,0.9055714285714284,0.2857142857142857,0.18262130099209983,0 to 4 years
117,30450,0.9055714285714284,0.2857142857142857,0.5301289580774217,0 to 4 years
118,37892,0.9769999999999998,1.0,0.1553197184313555,0 to 4 years
119,39157,0.9055714285714284,0.2857142857142857,0.23723155290995807,0 to 4 years
120,33933,0.9341428571428569,0.5714285714285714,0.5424850193090852,0 to 4 years
121,35515,0.9769999999999998,1.0,0.3088806542197339,0 to 4 years
122,39630,0.9055714285714284,0.2857142857142857,0.26742528977647634,0 to 4 years
123,39848,0.9341428571428569,0.5714285714285714,0.9664550345980536,0 to 4 years
124,31685,0.891285714285714,0.14285714285714285,0.3494357032329235,0 to 4 years
125,35825,0.891285714285714,0.14285714285714285,0.4204188041729321,0 to 4 years
126,31936,0.9198571428571426,0.42857142857142855,0.6092884263226842,0 to 4 years
127,38093,0.9198571428571426,0.42857142857142855,0.7492362239019078,0 to 4 years
128,35009,0.9055714285714284,0.2857142857142857,0.6368208573344102,0 to 4 years
129,31152,0.9341428571428569,0.5714285714285714,0.8351805710654524,0 to 4 years
130,37813,0.9627142857142855,0.8571428571428571,0.8564246452986445,0 to 4 years
131,37421,0.9341428571428569,0.5714285714285714,0.8042224567328577,0 to 4 years
132,36269,0.9198571428571426,0.42857142857142855,0.8995936940855921,0 to 4 years
133,39211,0.9769999999999998,1.0,0.5393933812478253,0 to 4 years
134,37565,0.9484285714285712,0.7142857142857142,0.7019486520290312,0 to 4 years
135,37155,0.9055714285714284,0.2857142857142857,0.7328825983200394,0 to 4 years
136,35604,0.9055714285714284,0.2857142857142857,0.25955485374420345,0 to 4 years
137,34457,0.9055714285714284,0.2857142857142857,0.9996498221404184,0 to 4 years
138,30733,0.9055714285714284,0.2857142857142857,0.563453693414633,0 to 4 years
139,33725,0.9627142857142855,0.8571428571428571,0.11450756643084509,0 to 4 years
140,34094,0.891285714285714,0.14285714285714285,0.9102611765419738,0 to 4 years
141,37639,0.0,0.14285714285714285,0.4327045828845239,0 to 4 years
142,33459,0.891285714285714,0.14285714285714285,0.8255477463976918,0 to 4 years
143,37451,0.9627142857142855,0.8571428571428571,0.0016675219695631016,0 to 4 years
144,33199,0.9198571428571426,0.42857142857142855,0.4614854797645036,0 to 4 years
145,38939,0.9341428571428569,0.5714285714285714,0.1770308635349782,0 to 4 years
146,38738,0.9055714285714284,0.2857142857142857,0.2104520613513906,0 to 4 years
147,37736,0.9341428571428569,0.5714285714285714,0.6090918447899251,0 to 4 years
148,30075,0.031357380952380824,0.14285714285714285,0.12388106727692477,0 to 4 years
149,34649,0.9341428571428569,0.5714285714285714,0.5207471607179007,0 to 4 years
150,36826,0.9055714285714284,0.2857142857142857,0.47902375953865883,0 to 4 years
